institution_id,location_id,enrollment,admission_rate,tuition_in_state,tuition_out_state,median_earnings_10yr,median_earnings_6yr,graduation_rate,median_debt,grad_median_debt,pct_pell_grant,pct_federal_loan,retention_rate,pct_female,pct_first_gen,poverty_rate,unemp_rate,pct_white,pct_black,pct_hispanic,pct_asian
100654,1,6124.0,0.5795,10024.0,18634.0,40628.0,27851.0,0.2403,16600.0,31000.0,0.6298,0.7454,0.6989,0.5640301318,0.3658280922,14.8800001144409,4.84000015258789,46.8400001525878,47.9799995422363,3.78999996185302,1.48000001907348
100663,1,11635.0,0.8818,9098.0,22562.0,54501.0,46572.0,0.6423,15832.0,22300.0,0.3402,0.4027,0.8009,0.6390907397,0.341223671,10.9099998474121,3.45000004768371,69.0199966430664,27.7600002288818,2.02999997138977,1.10000002384185
100690,1,241.0,,7590.0,7590.0,37621.0,30377.0,1.0,13385.0,32189.0,0.7655,0.8097,,0.6486486486,0.5125,10.6499996185302,3.59999990463256,70.8799972534179,22.5300006866455,6.94000005722046,1.28999996185302
100706,1,6591.0,0.6857,12132.0,26408.0,61767.0,55610.0,0.6429,13905.0,20705.0,0.2464,0.3255,0.8425,0.4763499372,0.3101321586,9.36999988555908,3.64000010490417,76.3799972534179,18.9799995422363,2.54999995231628,1.41999995708465
100724,1,3477.0,0.9755,11248.0,19576.0,34502.0,27453.0,0.3034,17500.0,31000.0,0.7134,0.742,0.6975,0.6134185304,0.3434343434,16.9599990844726,4.80999994277954,42.6899986267089,52.3199996948242,4.09000015258789,1.40999996662139
100751,1,33227.0,0.7665,12180.0,34172.0,59221.0,52233.0,0.7337,17986.0,22750.0,0.184,0.3239,0.8949,0.6152524168,0.2257126887,10.0500001907348,3.25999999046325,75.3499984741211,21.0599994659423,2.41000008583068,1.20000004768371
100760,1,1203.0,,5110.0,8980.0,33506.0,30739.0,0.3288,5500.0,9766.0,0.3183,0.1696,,0.6037383178,0.5496760259,13.5500001907348,3.75999999046325,71.5100021362304,26.8999996185302,1.00999999046325,0.2199999988079
100830,1,2542.0,0.9157,9700.0,20668.0,44391.0,38216.0,0.326,13119.0,25000.0,0.4235,0.4247,0.6757,0.6929480901,0.38189609,13.0,3.78999996185302,59.9700012207031,37.2099990844726,1.62000000476837,0.91000002622604
100858,1,26816.0,0.4592,12890.0,34922.0,65337.0,54629.0,0.8195,17750.0,21000.0,0.1253,0.2616,0.9478,0.531504671,0.1726471191,9.59000015258789,3.14000010490417,75.9000015258789,19.7999992370605,2.89000010490417,1.64999997615814
101028,1,1110.0,,5100.0,8970.0,36438.0,32196.0,0.3605,5900.0,10500.0,0.4025,0.2605,,0.611965812,0.4302670623,13.6899995803833,3.59999990463256,57.5299987792968,38.6800003051757,2.85999989509582,0.85000002384185
101116,1,299.0,,18145.0,18145.0,34421.0,34115.0,0.0909,13000.0,26123.0,0.6556,0.6954,0.6154,0.7628668652,0.4722883373,10.6999998092651,3.6800000667572,65.2200012207031,28.5599994659423,6.6100001335144,1.74000000953674
101143,1,1585.0,,5100.0,8970.0,42572.0,32883.0,0.4176,5500.0,7499.0,0.3496,0.1882,,0.5165876777,0.4218916047,13.1599998474121,3.85999989509582,74.0800018310547,21.0499992370605,3.25999999046325,1.20000004768371
101161,1,4798.0,,5040.0,8910.0,34894.0,30808.0,0.3133,5500.0,11000.0,0.3567,0.6436,,0.6531791908,0.4351196495,11.0500001907348,3.44000005722045,76.1699981689453,20.2999992370605,1.55999994277954,0.76999998092651
101189,1,1549.0,0.7307,23920.0,23920.0,43457.0,37313.0,0.374,15000.0,23000.0,0.4562,0.5583,0.6447,0.6387315968,0.4300319489,12.3100004196167,3.92000007629394,64.8799972534179,31.8899993896484,1.80999994277954,1.04999995231628
101295,1,4423.0,,5220.0,9090.0,39842.0,36129.0,0.512,8200.0,11000.0,0.346,0.1836,,0.6312210201,0.498813157,9.69999980926513,2.90000009536743,90.5699996948242,6.61999988555908,2.54999995231628,0.31999999284744
101365,1,442.0,0.9326,13450.0,13450.0,36909.0,35295.0,0.125,11756.0,21500.0,0.6771,0.8027,0.6667,0.8135465189,0.5209032652,7.40000009536743,3.32999992370605,81.8399963378906,11.6300001144409,5.6100001335144,1.89999997615814
101435,1,879.0,0.6949,29070.0,29070.0,49601.0,42147.0,0.4798,20000.0,27000.0,0.4007,0.7067,0.6699,0.4704142012,0.3456,10.6099996566772,3.28999996185302,73.1999969482422,23.6700000762939,1.90999996662139,0.93000000715255
101480,1,7036.0,0.7769,12894.0,23334.0,45235.0,40158.0,0.5472,14000.0,22189.0,0.426,0.4422,0.6457,0.5886792453,0.3637702504,11.4499998092651,3.55999994277954,76.9599990844726,19.7000007629394,2.66000008583068,0.6700000166893
101505,1,5470.0,,5100.0,8970.0,40719.0,35502.0,0.2564,4500.0,9689.0,0.3483,0.2902,,0.660555005,0.4502907782,9.77999973297119,3.15000009536743,70.6399993896484,26.6900005340576,1.80999994277954,0.80000001192092
101514,1,7070.0,,5120.0,8990.0,38192.0,32579.0,0.4147,6010.0,12000.0,0.3041,0.1794,,0.5809480192,0.455343703,10.1400003433227,3.69000005722045,75.8499984741211,19.3700008392334,2.54999995231628,1.14999997615814
101587,1,2974.0,0.4265,10990.0,20090.0,44232.0,37106.0,0.347,13000.0,24944.0,0.5817,0.6573,0.6488,0.5577586207,0.403210576,19.4699993133544,4.32000017166137,55.4900016784668,42.4799995422363,1.71000003814697,0.40000000596046
101648,1,329.0,0.9703,9538.0,15538.0,59644.0,45043.0,0.3596,5500.0,9250.0,0.5357,0.3831,,0.2340425532,0.2338028169,11.2700004577636,3.57999992370605,72.2699966430664,21.4200000762939,7.42999982833862,1.62000000476837
101675,1,1155.0,,13314.0,13314.0,32627.0,25822.0,0.158,15691.0,31217.0,0.7194,0.7289,0.5625,0.4668079096,0.4164588529,18.1900005340576,5.25,35.8800010681152,60.7200012207031,2.81999993324279,0.93999999761581
101693,1,1307.0,0.7789,26910.0,26910.0,43611.0,37411.0,0.5685,19000.0,26500.0,0.2565,0.3679,0.7396,0.6732804233,0.3242857143,12.4899997711181,3.94000005722045,71.0400009155273,25.1000003814697,2.31999993324279,1.02999997138977
101709,1,2151.0,0.5385,13948.0,26968.0,42957.0,35406.0,0.541,16000.0,24000.0,0.3238,0.4145,0.7275,0.6827586207,0.3252375924,9.34000015258789,2.95000004768371,77.8000030517578,19.2999992370605,2.07999992370605,0.75999999046325
101736,1,1969.0,,5131.0,9001.0,33828.0,31469.0,0.3873,5500.0,10000.0,0.2669,0.2425,,0.6180319922,0.5141117875,12.1800003051757,3.33999991416931,85.7900009155273,11.1599998474121,2.23000001907348,0.28000000119209
101879,1,5811.0,0.8731,12120.0,22320.0,45415.0,38295.0,0.5491,15781.0,22077.0,0.2435,0.323,0.7969,0.6013931889,0.36326024,11.0699996948242,3.39000010490417,83.7600021362304,13.2200002670288,2.04999995231628,0.55000001192092
101897,1,1629.0,,5040.0,8910.0,34913.0,31750.0,0.5597,4400.0,6100.0,0.3418,0.1194,,0.6026296567,0.5827759197,11.1800003051757,3.27999997138977,92.6299972534179,2.56999993324279,2.86999988555908,0.2199999988079
101912,1,1153.0,0.4522,22512.0,22512.0,42488.0,30969.0,0.4462,21500.0,27000.0,0.4437,0.5691,0.7113,0.5860805861,0.17623498,10.619999885559,4.25,54.4000015258789,34.9099998474121,10.0100002288818,3.17000007629394
102049,1,4206.0,0.8236,40150.0,40150.0,58469.0,49466.0,0.7704,15750.0,19500.0,0.1109,0.2688,0.9287,0.6588785047,0.1380552221,7.09999990463257,2.6800000667572,80.9100036621093,14.6999998092651,3.25,1.69000005722045
102076,1,1427.0,,5278.0,9664.0,35735.0,32858.0,0.4898,6450.0,9000.0,0.3094,0.1005,,0.627195836,0.5326251897,12.2100000381469,3.46000003814697,90.7600021362304,4.28999996185302,5.59000015258789,0.25999999046325
102094,1,8879.0,0.7096,10116.0,19092.0,49379.0,41307.0,0.5267,17750.0,24929.0,0.3796,0.4733,0.7574,0.6229367631,0.334257975,12.5,3.90000009536743,71.4300003051757,24.6800003051757,1.70000004768371,1.46000003814697
102234,1,782.0,0.7657,24054.0,24054.0,51500.0,41358.0,0.521,21500.0,27000.0,0.3161,0.4383,0.7023,0.6452599388,0.2516339869,10.7600002288818,3.56999993324279,72.6600036621093,22.5400009155273,4.75,1.75999999046325
102270,1,706.0,0.6225,12126.0,12126.0,35421.0,29790.0,0.25,16000.0,29067.0,0.763,0.6736,0.5281,0.4610051993,0.4105058366,16.2299995422363,4.80999994277954,45.75,49.0499992370605,4.44000005722045,1.44000005722045
102298,1,701.0,0.8542,15650.0,15650.0,32229.0,22613.0,0.3091,15000.0,28500.0,0.6662,0.6355,0.5441,0.4897540984,0.3980582524,17.4099998474121,5.19999980926513,43.0900001525878,52.1399993896484,4.71000003814697,1.07000005245208
102368,1,9805.0,0.9604,10176.0,20352.0,42062.0,39392.0,0.503,15985.0,25000.0,0.4282,0.6679,0.7121,0.6510154346,0.3898457122,12.9899997711181,3.84999990463256,62.0200004577636,34.0,2.81999993324279,1.07000005245208
102377,1,2630.0,0.4868,25386.0,25386.0,49641.0,38332.0,0.5498,21250.0,27000.0,0.5767,0.5913,0.8068,0.6509505703,0.2306438468,14.4600000381469,4.84999990463256,42.8499984741211,47.1599998474121,8.98999977111816,2.84999990463256
102553,2,7212.0,,7738.0,21322.0,51871.0,42313.0,0.2971,11231.0,20210.0,0.1846,0.1376,0.7068,0.5987699877,0.3891938746,6.69999980926513,5.21999979019165,73.6600036621093,4.17999982833862,5.09000015258789,4.26000022888183
102614,2,4207.0,,8736.0,22320.0,48866.0,40746.0,0.3801,11283.0,20291.0,0.2243,0.1656,0.7406,0.5940482875,0.3988326848,8.44999980926513,6.55999994277954,69.3499984741211,4.67999982833862,4.67999982833862,2.49000000953674
102632,2,907.0,0.6329,7056.0,20640.0,48475.0,38811.0,0.2805,10500.0,19111.0,0.143,0.1144,0.7647,0.6978557505,0.3951434879,5.67000007629394,5.21999979019165,73.9300003051757,1.35000002384185,4.61999988555908,3.58999991416931
102669,2,457.0,0.9645,20760.0,20760.0,54271.0,47803.0,0.4722,12696.0,23500.0,0.3204,0.3982,0.68,0.6301369863,,7.05000019073486,4.71999979019165,73.1299972534179,4.44999980926513,6.88999986648559,4.1100001335144
102845,2,2157.0,,18375.0,18375.0,35504.0,35427.0,0.5606,11884.0,14176.0,0.574,0.6728,0.25,0.7612694562,0.5540401441,6.01000022888183,4.92000007629394,71.1699981689453,5.8600001335144,5.84999990463256,5.40000009536743
104151,3,64674.0,0.8989,12223.0,33139.0,62668.0,52843.0,0.6804,13610.0,19500.0,0.2899,0.2675,0.8664,0.5568306611,0.3813179205,7.71000003814697,3.15000009536743,78.7600021362304,3.49000000953674,19.2000007629394,2.90000009536743
104160,3,6374.0,,3060.0,9870.0,36857.0,32165.0,0.2023,4500.0,4826.0,0.4072,0.005,,0.5322978304,0.6107646866,21.4699993133544,7.92000007629394,62.8400001525879,2.75,61.0499992370605,1.08000004291534
104179,3,42537.0,0.8614,13926.0,42278.0,59979.0,47665.0,0.6752,13750.0,19620.0,0.257,0.2552,0.8278,0.5628539071,0.3140729569,9.28999996185302,3.26999998092651,77.5100021362304,3.34999990463256,22.5200004577636,3.15000009536743
104346,3,4912.0,,2250.0,4500.0,40513.0,36057.0,0.2709,6157.0,10010.0,0.2957,0.0292,,0.5983221477,0.498192045,13.7100000381469,4.30000019073486,66.9899978637695,3.26999998092651,32.7099990844726,0.98000001907348
104425,3,3096.0,,2280.0,6120.0,38033.0,33836.0,0.3044,5500.0,6750.0,0.3815,0.06,,0.5676779463,0.4862385321,15.9399995803833,3.38000011444091,74.3099975585937,4.94000005722045,37.9700012207031,1.72000002861022
104586,3,3218.0,0.7658,44149.0,44149.0,84131.0,65391.0,0.6776,14250.0,23666.0,0.1825,0.3542,0.8216,0.1816434407,0.3554592721,7.30000019073486,3.20000004768371,78.7900009155273,9.75,11.329999923706,3.64000010490417
104708,3,11975.0,,2358.0,8958.0,43108.0,37269.0,0.1598,4500.0,6960.0,0.2694,0.072,,0.5678741782,0.529686243,8.98999977111816,3.49000000953674,75.1699981689453,4.19999980926513,27.1100006103515,2.20000004768371
104717,3,73371.0,0.7891,17850.0,17850.0,42186.0,47280.0,0.4346,12500.0,22114.0,0.4594,0.5301,0.7205,0.743284234,0.4744080533,8.94999980926513,3.5,75.2600021362304,10.3199996948242,15.7200002670288,2.61999988555908
105145,3,4538.0,,2358.0,8958.0,46147.0,42262.0,0.2881,4500.0,6750.0,0.2754,0.1191,,0.6181818182,0.5662280702,12.9799995422363,3.91000008583068,69.8000030517578,4.6100001335144,32.4099998474121,1.95000004768371
105154,3,14460.0,,2358.0,8958.0,44034.0,38702.0,0.1564,4500.0,7473.0,0.2097,0.0709,,0.545336451,0.4578514912,7.98999977111816,3.15000009536743,77.8300018310547,3.15000009536743,19.8099994659423,2.35999989509582
105206,3,3216.0,,2208.0,7968.0,35522.0,33428.0,0.3818,8000.0,9700.0,0.3607,0.0834,,0.6301531213,0.5360896987,9.84000015258789,3.70000004768371,89.2300033569336,0.72000002861022,11.6800003051757,0.94999998807907
105330,3,22903.0,0.8961,13009.0,29881.0,54384.0,47308.0,0.6132,12916.0,19000.0,0.3126,0.3158,0.7548,0.6385814497,0.3868625756,10.5299997329711,3.9300000667572,74.9000015258789,2.47000002861022,18.75,2.22000002861022
105428,3,8555.0,,2358.0,8958.0,40870.0,36674.0,0.1358,5250.0,6750.0,0.2724,0.076,,0.6298529966,0.6157552397,14.9600000381469,4.17000007629394,65.9700012207031,5.30000019073486,39.2999992370605,1.89999997615814
105525,3,14242.0,,2442.0,7758.0,39810.0,34622.0,0.276,4500.0,7000.0,0.3451,0.0865,,0.5442428315,0.4776079734,12.5699996948242,3.51999998092651,72.8199996948242,3.36999988555908,32.060001373291,2.0
105589,3,219.0,0.9451,35685.0,35685.0,42359.0,33539.0,0.5556,12500.0,16300.0,0.4163,0.5175,0.7391,0.6956521739,0.2319587629,8.47999954223632,3.23000001907348,81.870002746582,3.27999997138977,15.369999885559,2.61999988555908
105668,3,11668.0,,2358.0,8958.0,41015.0,42314.0,0.0851,4375.0,9500.0,0.0682,0.0396,,0.6757381715,0.4732347428,8.47999954223632,3.20000004768371,77.120002746582,4.67000007629394,22.2900009155273,2.15000009536743
105747,3,5377.0,,2358.0,8958.0,47905.0,39059.0,0.1732,4500.0,8000.0,0.1434,0.0681,,0.5318483783,0.4023349798,7.78000020980835,3.08999991416931,80.8099975585937,3.04999995231628,16.3199996948242,2.24000000953674
105792,3,3645.0,,2358.0,8958.0,39825.0,35633.0,0.1632,4500.0,8000.0,0.2964,0.0849,,0.5937934229,0.5895117541,15.9300003051757,4.17999982833862,60.3699989318847,8.36999988555908,42.7999992370605,1.8400000333786
105899,3,1165.0,0.7062,35098.0,35098.0,51612.0,39524.0,0.3987,6251.0,23000.0,0.3388,0.7008,0.5372,0.2894736842,0.3825503356,7.19000005722046,3.04999995231628,82.2699966430664,2.34999990463256,19.7099990844726,2.39000010490417
106148,3,3988.0,,2948.0,9486.0,39890.0,35028.0,0.3353,6762.0,9000.0,0.2097,0.0435,,0.5636287274,0.5,9.42000007629394,3.20000004768371,86.3099975585937,0.93999999761581,11.0900001525878,0.83999997377395
106245,4,4949.0,0.5878,9748.0,22158.0,45265.0,40040.0,0.4165,14500.0,22000.0,0.4118,0.3619,0.7647,0.6464909992,0.3910404624,10.9600000381469,3.63000011444091,70.0500030517578,26.0699996948242,2.56999993324279,1.01999998092651
106306,4,342.0,,8760.0,8760.0,28418.0,22652.0,0.0739,8250.0,25375.0,0.7936,0.807,0.234,0.2502857143,0.4495289367,16.1399993896484,4.78999996185302,50.8600006103515,44.6699981689453,3.47000002861023,1.02999997138977
106342,4,648.0,0.6276,31000.0,31000.0,44232.0,37629.0,0.4676,10699.0,21500.0,0.4061,0.6433,0.7131,0.4325068871,0.3,10.3800001144409,3.19000005722045,88.7099990844726,6.86999988555908,3.13000011444091,0.93000000715255
106397,4,28677.0,0.743,10104.0,29966.0,58191.0,49686.0,0.7052,15749.0,21500.0,0.1779,0.3329,0.8637,0.5588193956,0.2599614872,9.5600004196167,3.79999995231628,84.9499969482422,7.80999994277954,5.21999979019165,1.48000001907348
106412,4,1807.0,0.4118,9412.0,17992.0,35550.0,31161.0,0.4043,14328.0,24202.0,0.695,0.5753,0.6416,0.5960854093,0.3677375256,18.1200008392334,5.32000017166137,42.9199981689453,52.7000007629394,3.94000005722045,0.95999997854232
106449,4,1986.0,,3336.0,5232.0,36603.0,32587.0,0.4203,5500.0,8093.0,0.3505,0.1714,,0.5981308411,0.4561618639,9.72000026702881,4.23999977111816,91.8399963378906,5.26999998092651,1.87000000476837,0.41999998688697
106458,4,9110.0,0.8226,8090.0,14522.0,42617.0,38944.0,0.554,15000.0,20500.0,0.3838,0.4244,0.7812,0.6108749161,0.3882667965,13.3900003433227,3.75,83.2600021362304,13.9499998092651,1.92999994754791,0.49000000953674
106467,4,5388.0,0.9589,8674.0,14668.0,41766.0,37638.0,0.4856,11350.0,21000.0,0.3389,0.2637,0.741,0.5661364132,0.4574780059,11.6099996566772,3.45000004768371,89.7600021362304,5.53999996185302,3.65000009536743,0.60000002384185
106485,4,1933.0,,9292.0,14857.0,36902.0,31332.0,0.4855,11364.0,19971.0,0.5038,0.3906,0.7222,0.537007874,0.4533974744,16.4799995422363,4.65000009536743,64.1800003051757,32.6399993896484,2.84999990463256,0.40000000596046
106625,4,903.0,,4776.0,7488.0,34818.0,31263.0,0.5451,6000.0,9500.0,0.3731,0.1082,,0.6108108108,0.4806973848,12.6099996566772,3.46000003814697,96.3000030517578,1.48000001907348,0.99000000953674,0.15000000596046
106704,4,7762.0,0.8949,10523.0,18023.0,45938.0,36670.0,0.5353,13000.0,20346.0,0.3798,0.3993,0.7331,0.6165561287,0.3459589224,11.2299995422363,3.65000009536743,79.8000030517578,16.5699996948242,2.50999999046325,0.72000002861022
106713,4,484.0,0.6346,21330.0,21330.0,46789.0,37681.0,0.3411,12876.0,22250.0,0.3982,0.4673,0.6275,0.4609929078,0.3455497382,10.1400003433227,3.41000008583068,83.2799987792968,12.4600000381469,2.98000001907348,0.81000000238418
106810,4,165.0,,16670.0,16670.0,39533.0,33362.0,0.3585,13918.0,26228.0,0.4178,0.5556,0.5385,0.3921568627,0.3956834532,11.6000003814697,3.46000003814697,89.6900024414062,7.26999998092651,2.28999996185302,0.47999998927116
106883,4,554.0,,3300.0,4380.0,28471.0,26801.0,0.5082,4750.0,6000.0,0.252,0.0207,,0.6658823529,0.5082872928,20.8999996185302,5.32000017166137,57.0299987792968,40.7999992370605,3.15000009536743,0.43000000715255
106980,4,1789.0,,5600.0,7280.0,32444.0,28337.0,0.3515,6250.0,10500.0,0.4801,0.2197,,0.5920873124,0.4566613162,11.2299995422363,2.91000008583068,88.870002746582,7.57000017166137,2.67000007629394,0.4699999988079
106999,4,751.0,,3630.0,4662.0,33706.0,32636.0,0.6592,7085.0,10250.0,0.4696,0.1118,,0.6757425743,0.4585714286,10.869999885559,3.49000000953674,95.1900024414062,2.19000005722045,1.35000002384185,0.46000000834465
107044,4,3382.0,0.7052,26262.0,26262.0,52876.0,43555.0,0.6879,21601.0,26500.0,0.2381,0.4376,0.864,0.5682910089,0.2054794521,7.90000009536743,3.65000009536743,84.5299987792968,8.89999961853027,5.73000001907348,1.82000005245208
107071,4,1456.0,,8244.0,10620.0,43459.0,35194.0,0.3734,12000.0,19500.0,0.4622,0.4447,0.6173,0.5543415756,0.3767383059,12.1099996566772,3.28999996185302,78.7900009155273,16.4799995422363,4.30000019073486,0.76999998092651
107080,4,1100.0,0.5565,38200.0,38200.0,60376.0,39913.0,0.7235,19500.0,26688.0,0.2319,0.4528,0.7964,0.505952381,0.1920668058,8.05000019073486,3.20000004768371,81.620002746582,11.7700004577636,5.55999994277954,2.00999999046325
107141,4,1471.0,0.7614,31756.0,31756.0,53907.0,46114.0,0.7179,17000.0,21250.0,0.237,0.3321,0.8148,0.6155844156,0.2888283379,8.05000019073486,2.92000007629394,85.8399963378906,5.01000022888183,6.51999998092651,1.55999994277954
107460,4,1202.0,,3504.0,5592.0,34653.0,31671.0,0.4179,5928.0,9000.0,0.3591,0.0756,,0.5589225589,0.5375118708,11.9499998092651,3.03999996185302,95.6999969482422,0.99000000953674,2.66000008583068,0.30000001192092
107512,4,1602.0,0.6752,34500.0,34500.0,51673.0,41697.0,0.614,15000.0,21050.0,0.2341,0.4591,0.8254,0.4945054945,0.2354892206,8.65999984741211,3.16000008583068,78.9899978637695,12.7799997329711,7.63000011444091,2.36999988555908
107521,4,550.0,,3788.0,4388.0,37374.0,33365.0,0.2642,6500.0,10250.0,0.1415,0.1963,,0.7444089457,0.5,10.1899995803833,2.97000002861022,85.4400024414062,11.8800001144409,1.57000005245208,0.36000001430511
107549,4,575.0,,3820.0,6820.0,29314.0,28145.0,0.4715,7713.0,9818.0,0.4186,0.1303,,0.6975308642,0.5092198582,13.4099998474121,2.53999996185302,96.9000015258789,0.62999999523162,1.01999998092651,0.15000000596046
107558,4,767.0,0.5951,25950.0,25950.0,44384.0,37651.0,0.5148,11000.0,20875.0,0.3984,0.4364,0.6862,0.4859550562,0.346875,10.1899995803833,3.48000001907348,85.8000030517578,6.57000017166137,7.28000020980835,1.12999999523162
107585,4,1447.0,1.0,3648.0,4728.0,34924.0,32571.0,0.4154,6300.0,10315.0,0.3919,0.0989,,0.6057629339,0.4925261584,11.1999998092651,3.66000008583068,90.1399993896484,6.32999992370605,2.34999990463256,0.43000000715255
107600,4,751.0,,13014.0,13014.0,38427.0,25254.0,0.3038,14750.0,24736.0,0.6781,0.5755,0.6568,0.6232439336,0.4303405573,16.4799995422363,5.07999992370605,48.0800018310547,46.1599998474121,4.92999982833862,1.41999995708465
107637,4,851.0,,5200.0,8650.0,33603.0,29235.0,0.2821,6186.0,8600.0,0.7864,0.4975,,0.6519208382,0.5277401894,16.1000003814697,4.67000007629394,54.060001373291,43.7999992370605,1.24000000953674,0.55000001192092
107664,4,4118.0,,6300.0,9450.0,34722.0,30437.0,0.3616,7000.0,12080.0,0.5562,0.4105,,0.6138361213,0.4391447368,12.1899995803833,3.82999992370605,63.7099990844726,32.4300003051757,2.48000001907348,0.9200000166893
107743,4,503.0,,3696.0,4272.0,30037.0,22765.0,0.5523,4875.0,6500.0,0.3978,0.121,,0.650990099,0.6353276353,14.4399995803833,2.89000010490417,93.8799972534179,0.34000000357627,3.77999997138977,0.47999998927116
107877,4,478.0,0.8342,21070.0,21070.0,38484.0,38067.0,0.2564,9500.0,21820.0,0.5438,0.4664,0.7015,0.4346153846,0.3235294118,12.1300001144409,3.38000011444091,90.870002746582,6.09999990463257,1.70000004768371,0.38999998569488
107974,4,862.0,,3324.0,5532.0,34521.0,30240.0,0.3023,7000.0,11153.0,0.4109,0.1706,,0.7327935223,0.539556962,14.9099998474121,4.07999992370605,65.5500030517578,32.0699996948242,1.76999998092651,0.36000001430511
107983,4,2708.0,0.7533,9960.0,15690.0,42386.0,37008.0,0.4882,12500.0,18750.0,0.482,0.6278,0.6616,0.5619419643,0.4209215442,14.6599998474121,4.05000019073486,67.4800033569336,28.75,3.55999994277954,0.62000000476837
107992,4,672.0,,5040.0,6480.0,36376.0,31841.0,0.6219,4500.0,6000.0,0.4207,0.1044,,0.5644599303,0.5243902439,15.3500003814697,4.46000003814697,63.3600006103515,34.4799995422363,1.46000003814697,0.27000001072883
108092,4,4091.0,0.8046,7334.0,12182.0,41102.0,35925.0,0.3788,10750.0,18250.0,0.391,0.2565,0.698,0.5636766334,0.4840221559,11.3500003814697,3.24000000953674,85.9400024414062,3.97000002861023,4.76999998092651,1.95000004768371
108232,5,3587.0,,30736.0,30736.0,39008.0,30452.0,0.3432,11000.0,31000.0,0.4104,0.4949,0.7543,0.5731981982,0.4083701586,7.55999994277954,3.34999990463256,67.9100036621093,8.25,15.3400001525878,11.9099998474121
108852,5,112.0,0.828,40650.0,40650.0,27019.0,17742.0,0.7763,12000.0,12000.0,0.284,0.4852,,0.5952380952,0.2339832869,6.53999996185302,3.36999988555908,80.3000030517578,9.18000030517578,10.4300003051757,3.95000004768371
109208,5,25621.0,,1288.0,12616.0,40162.0,34072.0,0.3663,9354.0,9625.0,0.2109,0.0293,,0.5744480345,0.5141478029,11.4600000381469,4.40999984741211,69.1299972534179,8.82999992370605,14.9799995422363,7.76000022888183
109350,5,11534.0,,1124.0,9548.0,36526.0,28110.0,0.3438,8619.0,12500.0,0.4186,0.0366,,0.588590057,0.5615699806,14.1400003433227,6.34999990463257,61.4000015258789,13.8100004196167,29.5400009155273,3.44000005722045
109651,5,2017.0,0.7454,54170.0,54170.0,71958.0,53562.0,0.7917,26000.0,31000.0,0.216,0.3295,0.8594,0.5523465704,0.2428842505,9.14999961853027,3.75999999046325,60.4799995422363,5.19999980926513,26.6599998474121,16.4599990844726
109785,5,2759.0,0.8843,44458.0,44458.0,66677.0,56794.0,0.6179,19710.0,23219.0,0.3515,0.4776,0.8402,0.7258883249,0.3798259924,7.94999980926513,3.82999992370605,68.4199981689453,4.34000015258789,27.7800006866455,8.48999977111816
109819,5,17280.0,,1430.0,11300.0,37291.0,29867.0,0.207,9500.0,8312.0,0.304,0.0084,,0.5835383858,0.6305084746,19.6800003051757,7.82999992370605,56.6899986267089,5.96999979019165,44.3699989318847,3.84999990463256
109907,5,2657.0,,1104.0,9744.0,35104.0,30462.0,0.3878,3463.0,3500.0,0.4925,0.1231,,0.6279776989,0.531069827,10.7700004577636,5.26999998092651,62.5099983215332,10.75,28.8899993896484,3.01999998092651
110097,5,3474.0,0.7435,48984.0,48984.0,56778.0,45752.0,0.676,19000.0,23875.0,0.2604,0.4356,0.839,0.6677920324,0.2355072464,7.46999979019165,3.63000011444091,70.0699996948242,4.28999996185302,24.8199996948242,8.61999988555908
110219,3,2506.0,,12219.0,12219.0,40283.0,32146.0,0.4056,13763.0,20000.0,0.7459,0.8142,,0.6715830875,0.535202864,14.1499996185302,5.0,50.5,11.6700000762939,39.2799987792968,11.3199996948242
110246,5,8890.0,,1356.0,9276.0,41810.0,33709.0,0.4526,8250.0,10500.0,0.3475,0.0311,,0.5126086035,0.5085910653,12.4499998092651,5.38999986648559,80.8099975585937,1.92999994754791,14.2399997711181,3.89000010490417
110334,5,8002.0,,1270.0,9862.0,44114.0,34990.0,0.3804,9500.0,14380.0,0.2441,0.0133,,0.5586395622,0.5075718016,8.32999992370605,4.53000020980835,70.0599975585937,1.63999998569488,32.5200004577636,4.21000003814697
110361,5,8179.0,0.8488,41228.0,41228.0,61504.0,52336.0,0.6188,20500.0,26063.0,0.4206,0.6051,0.7436,0.6606170599,0.4160798122,9.90999984741211,4.42000007629394,65.8300018310547,7.13999986648559,31.1499996185302,5.07999992370605
110370,5,990.0,0.911,60226.0,60226.0,49414.0,38308.0,0.6122,19500.0,27000.0,0.2509,0.4803,0.867,0.6189189189,0.2441860465,7.98000001907348,3.5,69.1100006103515,7.96999979019165,15.5699996948242,10.7200002670288
110413,5,2296.0,0.7567,52560.0,52560.0,68712.0,54981.0,0.696,18970.0,21669.0,0.3109,0.4985,0.7878,0.6172284644,0.3538587849,6.48999977111816,3.40000009536743,74.0599975585937,3.42000007629394,22.5499992370605,6.53000020980835
110422,5,21996.0,0.3132,13596.0,34665.0,90768.0,72358.0,0.864,15396.0,18500.0,0.1924,0.2487,0.9555,0.5029626253,0.2480620155,7.15999984741211,3.6800000667572,73.4100036621093,3.38000011444091,20.6399993896484,8.3100004196167
